Ogs,name_strain,name_gene,direction,start,end
29869028,Yersinia pestis CO92,YPO3976,forward,4476990,4477832
29869028,Yersinia pestis D106004,YPD4_3497,forward,4463896,4464738
29869028,Yersinia pestis D182038,YPD8_3500,forward,4450047,4450889
29869028,Yersinia pestis KIM,y3853,reverse,4291251,4292093
29869028,Yersinia pestis Nepal516,YPN_3625,forward,4152485,4153327
29869028,Yersinia pestis Pestoides F,YPDSF_3341,forward,3824386,3825228
29869028,Yersinia pestis Z176003,YPZ3_2189,reverse,2822667,2823509
29869028,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4482,forward,4356599,4357441
29869028,Yersinia pestis biovar Microtus str. 91001,YP_3339,forward,3735782,3736624
29869028,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4048,forward,4557451,4558293
29869028,Yersinia pseudotuberculosis IP 32953,YPTB3817,forward,4553274,4554116
29869028,Yersinia pseudotuberculosis PB1/+,YPTS_4031,forward,4499507,4500349
29869028,Yersinia pseudotuberculosis YPIII,YPK_0115,reverse,137798,138640
29869032,Yersinia pestis A1122,A1122_05890,reverse,1266525,1267322
29869032,Yersinia pestis Angola,YpAngola_A4074,reverse,4338562,4339359
29869032,Yersinia pestis Antiqua,YPA_3814,forward,4291014,4291811
29869032,Yersinia pestis CO92,YPO3986,forward,4490555,4491331
29869032,Yersinia pestis D106004,YPD4_3507,forward,4477440,4478237
29869032,Yersinia pestis D182038,YPD8_3513,forward,4463593,4464390
29869032,Yersinia pestis KIM,y3843,reverse,4277788,4278585
29869032,Yersinia pestis Nepal516,YPN_3636,forward,4166029,4166826
29869032,Yersinia pestis Pestoides F,YPDSF_3352,forward,3837949,3838746
29869032,Yersinia pestis Z176003,YPZ3_2179,reverse,2809168,2809965
29869032,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4494,forward,4370143,4370940
29869032,Yersinia pestis biovar Microtus str. 91001,YP_3349,forward,3749326,3750123
29869032,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4057,forward,4570406,4571203
29869032,Yersinia pseudotuberculosis IP 32953,YPTB3826,forward,4566308,4567105
29869032,Yersinia pseudotuberculosis PB1/+,YPTS_4041,forward,4513125,4513922
29869032,Yersinia pseudotuberculosis YPIII,YPK_0105,reverse,124273,125070
29869034,Yersinia pestis A1122,A1122_05880,forward,1263176,1264021
29869034,Yersinia pestis Angola,YpAngola_A4072,forward,4335233,4336063
29869034,Yersinia pestis Antiqua,YPA_3816,reverse,4294309,4295154
29869034,Yersinia pestis CO92,YPO3988,reverse,4493835,4494665
29869034,Yersinia pestis D106004,YPD4_3509,reverse,4480735,4481580
29869034,Yersinia pestis D182038,YPD8_3515,reverse,4466888,4467733
29869034,Yersinia pestis KIM,y3841,forward,4274445,4275290
29869034,Yersinia pestis Nepal516,YPN_3638,reverse,4169324,4170169
29869034,Yersinia pestis Pestoides F,YPDSF_3354,reverse,3841245,3842090
29869034,Yersinia pestis Z176003,YPZ3_2177,forward,2805819,2806664
29869034,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4497,reverse,4373437,4374282
29869034,Yersinia pestis biovar Microtus str. 91001,YP_3351,reverse,3752621,3753466
29869034,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4059,reverse,4573750,4574577
29869034,Yersinia pseudotuberculosis IP 32953,YPTB3828,reverse,4569628,4570473
29869034,Yersinia pseudotuberculosis PB1/+,YPTS_4043,reverse,4516457,4517302
29869034,Yersinia pseudotuberculosis YPIII,YPK_0103,forward,120899,121744
29869036,Yersinia pestis A1122,A1122_05870,reverse,1261534,1262478
29869036,Yersinia pestis Angola,YpAngola_A4070,reverse,4333576,4334520
29869036,Yersinia pestis Antiqua,YPA_3818,forward,4295852,4296796
29869036,Yersinia pestis CO92,YPO3990,forward,4495378,4496322
29869036,Yersinia pestis D106004,YPD4_3510,forward,4482278,4483222
29869036,Yersinia pestis D182038,YPD8_3516,forward,4468431,4469375
29869036,Yersinia pestis KIM,y3838,reverse,4272803,4273747
29869036,Yersinia pestis Nepal516,YPN_3640,forward,4170867,4171811
29869036,Yersinia pestis Pestoides F,YPDSF_3356,forward,3842788,3843732
29869036,Yersinia pestis Z176003,YPZ3_2176,reverse,2804177,2805121
29869036,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4499,forward,4374980,4375924
29869036,Yersinia pestis biovar Microtus str. 91001,YP_3353,forward,3754164,3755108
29869036,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4062,forward,4575274,4576218
29869036,Yersinia pseudotuberculosis IP 32953,YPTB3830,forward,4571171,4572115
29869036,Yersinia pseudotuberculosis PB1/+,YPTS_4045,forward,4518000,4518944
29869036,Yersinia pseudotuberculosis YPIII,YPK_0101,reverse,119257,120201
29869037,Yersinia pestis A1122,A1122_05865,forward,1259871,1261370
29869037,Yersinia pestis Angola,YpAngola_A4069,forward,4331913,4333412
29869037,Yersinia pestis Antiqua,YPA_3819,reverse,4296960,4298459
29869037,Yersinia pestis CO92,YPO3991,reverse,4496486,4497985
29869037,Yersinia pestis D106004,YPD4_3511,reverse,4483386,4484885
29869037,Yersinia pestis D182038,YPD8_3517,reverse,4469539,4471038
29869037,Yersinia pestis KIM,y3837,forward,4271140,4272639
29869037,Yersinia pestis Nepal516,YPN_3641,reverse,4171975,4173474
29869037,Yersinia pestis Pestoides F,YPDSF_3357,reverse,3843896,3845395
29869037,Yersinia pestis Z176003,YPZ3_2175,forward,2802514,2804013
29869037,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4500,reverse,4376088,4377587
29869037,Yersinia pestis biovar Microtus str. 91001,YP_3354,reverse,3755272,3756771
29869037,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4063,reverse,4576382,4577881
29869037,Yersinia pseudotuberculosis IP 32953,YPTB3831,reverse,4572279,4573778
29869037,Yersinia pseudotuberculosis PB1/+,YPTS_4046,reverse,4519108,4520607
29869037,Yersinia pseudotuberculosis YPIII,YPK_0100,forward,117594,119093
29869038,Yersinia pestis A1122,A1122_05860,forward,1258217,1259506
29869038,Yersinia pestis Angola,YpAngola_A4067,forward,4330259,4331548
29869038,Yersinia pestis Antiqua,YPA_3820,reverse,4298824,4300113
29869038,Yersinia pestis CO92,YPO3992,reverse,4498350,4499639
29869038,Yersinia pestis D106004,YPD4_3512,reverse,4485250,4486539
29869038,Yersinia pestis D182038,YPD8_3518,reverse,4471566,4472693
29869038,Yersinia pestis KIM,y3836,forward,4269486,4270775
29869038,Yersinia pestis Nepal516,YPN_3642,reverse,4173839,4175128
29869038,Yersinia pestis Pestoides F,YPDSF_3358,reverse,3845760,3847049
29869038,Yersinia pestis Z176003,YPZ3_2174,forward,2800860,2802149
29869038,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4501,reverse,4377952,4379241
29869038,Yersinia pestis biovar Microtus str. 91001,YP_3355,reverse,3757136,3758425
29869038,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4064,reverse,4578246,4579535
29869038,Yersinia pseudotuberculosis IP 32953,YPTB3832,reverse,4574143,4575432
29869038,Yersinia pseudotuberculosis PB1/+,YPTS_4048,reverse,4520972,4522261
29869038,Yersinia pseudotuberculosis YPIII,YPK_0098,forward,115940,117229
29869039,Yersinia pestis A1122,A1122_05855,forward,1257283,1257762
29869039,Yersinia pestis Angola,YpAngola_A4066,forward,4329325,4329804
29869039,Yersinia pestis Antiqua,YPA_3821,reverse,4300568,4301047
29869039,Yersinia pestis CO92,YPO3993,reverse,4500094,4500573
29869039,Yersinia pestis D106004,YPD4_3513,reverse,4486994,4487473
29869039,Yersinia pestis D182038,YPD8_3519,reverse,4473148,4473627
29869039,Yersinia pestis KIM,y3835,forward,4268525,4269031
29869039,Yersinia pestis Nepal516,YPN_3643,reverse,4175583,4176062
29869039,Yersinia pestis Pestoides F,YPDSF_3359,reverse,3847504,3847983
29869039,Yersinia pestis Z176003,YPZ3_2173,forward,2799926,2800405
29869039,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4502,reverse,4379696,4380175
29869039,Yersinia pestis biovar Microtus str. 91001,YP_3356,reverse,3758880,3759386
29869039,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4065,reverse,4580007,4580486
29869039,Yersinia pseudotuberculosis IP 32953,YPTB3833,reverse,4575904,4576410
29869039,Yersinia pseudotuberculosis PB1/+,YPTS_4049,reverse,4522717,4523196
29869039,Yersinia pseudotuberculosis YPIII,YPK_0097,forward,114989,115468
29869041,Yersinia pestis A1122,A1122_05845,forward,1254490,1255194
29869041,Yersinia pestis Angola,YpAngola_A4063,forward,4326532,4327236
29869041,Yersinia pestis Antiqua,YPA_3823,reverse,4303136,4303840
29869041,Yersinia pestis CO92,YPO3995,reverse,4502662,4503366
29869041,Yersinia pestis D106004,YPD4_3515,reverse,4489562,4490266
29869041,Yersinia pestis D182038,YPD8_3521,reverse,4475716,4476420
29869041,Yersinia pestis KIM,y3833,forward,4265759,4266463
29869041,Yersinia pestis Nepal516,YPN_3645,reverse,4178151,4178855
29869041,Yersinia pestis Pestoides F,YPDSF_3362,reverse,3850071,3850775
29869041,Yersinia pestis Z176003,YPZ3_2171,forward,2797133,2797837
29869041,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4504,reverse,4382264,4382968
29869041,Yersinia pestis biovar Microtus str. 91001,YP_3358,reverse,3761448,3762152
29869041,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4068,reverse,4582575,4583279
29869041,Yersinia pseudotuberculosis IP 32953,YPTB3835,reverse,4578472,4579176
29869041,Yersinia pseudotuberculosis PB1/+,YPTS_4051,reverse,4525285,4525989
29869041,Yersinia pseudotuberculosis YPIII,YPK_0095,forward,112196,112900
29869042,Yersinia pestis A1122,A1122_05840,forward,1251868,1253850
29869042,Yersinia pestis Angola,YpAngola_A4062,forward,4323706,4325892
29869042,Yersinia pestis Antiqua,YPA_3824,reverse,4304480,4306666
29869042,Yersinia pestis CO92,YPO3996,reverse,4504006,4506192
29869042,Yersinia pestis D106004,YPD4_3516,reverse,4490906,4492921
29869042,Yersinia pestis D182038,YPD8_3522,reverse,4477060,4479075
29869042,Yersinia pestis KIM,y3832,forward,4262933,4265119
29869042,Yersinia pestis Nepal516,YPN_3646,reverse,4179495,4181681
29869042,Yersinia pestis Pestoides F,YPDSF_3363,reverse,3851415,3853601
29869042,Yersinia pestis Z176003,YPZ3_2170,forward,2794478,2796493
29869042,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4505,reverse,4383608,4385623
29869042,Yersinia pestis biovar Microtus str. 91001,YP_3359,reverse,3762792,3764978
29869042,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4069,reverse,4583920,4586106
29869042,Yersinia pseudotuberculosis IP 32953,YPTB3836,reverse,4579817,4582003
29869042,Yersinia pseudotuberculosis PB1/+,YPTS_4052,reverse,4526630,4528816
29869042,Yersinia pseudotuberculosis YPIII,YPK_0094,forward,109369,111555
29869051,Yersinia pestis A1122,A1122_05825,forward,1249227,1250303
29869051,Yersinia pestis Angola,YpAngola_A4060,forward,4321269,4322345
29869051,Yersinia pestis Antiqua,YPA_3826,reverse,4308027,4309103
29869051,Yersinia pestis CO92,YPO3999,reverse,4507553,4508629
29869051,Yersinia pestis D106004,YPD4_3518,reverse,4494453,4495529
29869051,Yersinia pestis D182038,YPD8_3524,reverse,4480607,4481683
29869051,Yersinia pestis KIM,y3830,forward,4260496,4261572
29869051,Yersinia pestis Nepal516,YPN_3648,reverse,4183042,4184118
29869051,Yersinia pestis Pestoides F,YPDSF_3365,reverse,3854962,3856038
29869051,Yersinia pestis Z176003,YPZ3_2168,forward,2791870,2792946
29869051,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4508,reverse,4387155,4388231
29869051,Yersinia pestis biovar Microtus str. 91001,YP_3361,reverse,3766339,3767415
29869051,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4071,reverse,4587484,4588560
29869051,Yersinia pseudotuberculosis IP 32953,YPTB3838,reverse,4583379,4584455
29869051,Yersinia pseudotuberculosis PB1/+,YPTS_4054,reverse,4530178,4531254
29869051,Yersinia pseudotuberculosis YPIII,YPK_0092,forward,106915,107991
29869052,Yersinia pestis A1122,A1122_05820,forward,1248250,1249230
29869052,Yersinia pestis Angola,YpAngola_A4059,forward,4320292,4321272
29869052,Yersinia pestis Antiqua,YPA_3827,reverse,4309100,4310080
29869052,Yersinia pestis CO92,YPO4000,reverse,4508626,4509606
29869052,Yersinia pestis D106004,YPD4_3519,reverse,4495526,4496506
29869052,Yersinia pestis D182038,YPD8_3525,reverse,4481680,4482384
29869052,Yersinia pestis KIM,y3829,forward,4259519,4260499
29869052,Yersinia pestis Nepal516,YPN_3649,reverse,4184115,4185095
29869052,Yersinia pestis Pestoides F,YPDSF_3366,reverse,3856035,3857057
29869052,Yersinia pestis Z176003,YPZ3_2167,forward,2790893,2791873
29869052,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4509,reverse,4388228,4389208
29869052,Yersinia pestis biovar Microtus str. 91001,YP_3362,reverse,3767412,3768392
29869052,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4072,reverse,4588557,4589537
29869052,Yersinia pseudotuberculosis IP 32953,YPTB3839,reverse,4584452,4585432
29869052,Yersinia pseudotuberculosis PB1/+,YPTS_4055,reverse,4531251,4532231
29869052,Yersinia pseudotuberculosis YPIII,YPK_0091,forward,105938,106918
29869053,Yersinia pestis A1122,A1122_05815,forward,1247334,1248236
29869053,Yersinia pestis Angola,YpAngola_A4058,forward,4319376,4320278
29869053,Yersinia pestis Antiqua,YPA_3828,reverse,4310094,4310996
29869053,Yersinia pestis CO92,YPO4001,reverse,4509620,4510522
29869053,Yersinia pestis D106004,YPD4_3520,reverse,4496520,4497422
29869053,Yersinia pestis D182038,YPD8_3526,reverse,4482673,4483575
29869053,Yersinia pestis KIM,y3828,forward,4258603,4259505
29869053,Yersinia pestis Nepal516,YPN_3650,reverse,4185109,4186011
29869053,Yersinia pestis Pestoides F,YPDSF_3367,reverse,3857124,3857921
29869053,Yersinia pestis Z176003,YPZ3_2166,forward,2789977,2790879
29869053,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4510,reverse,4389222,4390124
29869053,Yersinia pestis biovar Microtus str. 91001,YP_3363,reverse,3768406,3769308
29869053,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4073,reverse,4589551,4590453
29869053,Yersinia pseudotuberculosis IP 32953,YPTB3840,reverse,4585446,4586348
29869053,Yersinia pseudotuberculosis PB1/+,YPTS_4056,reverse,4532245,4533147
29869053,Yersinia pseudotuberculosis YPIII,YPK_0090,forward,105022,105924
29869055,Yersinia pestis A1122,A1122_05805,forward,1244415,1246022
29869055,Yersinia pestis Angola,YpAngola_A4056,forward,4316457,4318064
29869055,Yersinia pestis Antiqua,YPA_3830,reverse,4312308,4313915
29869055,Yersinia pestis CO92,YPO4003,reverse,4511834,4513441
29869055,Yersinia pestis D106004,YPD4_3522,reverse,4498672,4500342
29869055,Yersinia pestis D182038,YPD8_3528,reverse,4484887,4486494
29869055,Yersinia pestis KIM,y3825,forward,4255684,4257291
29869055,Yersinia pestis Nepal516,YPN_3652,reverse,4187324,4188931
29869055,Yersinia pestis Pestoides F,YPDSF_3369,reverse,3859234,3860841
29869055,Yersinia pestis Z176003,YPZ3_2164,forward,2787058,2788665
29869055,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4513,reverse,4391436,4393043
29869055,Yersinia pestis biovar Microtus str. 91001,YP_3365,reverse,3770620,3772227
29869055,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4075,reverse,4591766,4593373
29869055,Yersinia pseudotuberculosis IP 32953,YPTB3842,reverse,4587661,4589268
29869055,Yersinia pseudotuberculosis PB1/+,YPTS_4058,reverse,4534460,4536067
29869055,Yersinia pseudotuberculosis YPIII,YPK_0088,forward,102102,103709
29869056,Yersinia pestis A1122,A1122_05795,forward,1241983,1243746
29869056,Yersinia pestis Angola,YpAngola_A4055,forward,4315246,4315788
29869056,Yersinia pestis Antiqua,YPA_3831,reverse,4314584,4316347
29869056,Yersinia pestis CO92,YPO4005,reverse,4514110,4515873
29869056,Yersinia pestis D106004,YPD4_3523,reverse,4501011,4502681
29869056,Yersinia pestis D182038,YPD8_3529,reverse,4487163,4488833
29869056,Yersinia pestis KIM,y3824,forward,4253228,4255015
29869056,Yersinia pestis Nepal516,YPN_3653,reverse,4189600,4191363
29869056,Yersinia pestis Pestoides F,YPDSF_3370,reverse,3861510,3863189
29869056,Yersinia pestis Z176003,YPZ3_2163,forward,2784710,2786389
29869056,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4515,reverse,4393712,4395475
29869056,Yersinia pestis biovar Microtus str. 91001,YP_3367,reverse,3772896,3774659
29869056,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4076,reverse,4594042,4595712
29869056,Yersinia pseudotuberculosis IP 32953,YPTB3843,reverse,4589937,4591700
29869056,Yersinia pseudotuberculosis PB1/+,YPTS_4060,reverse,4536736,4538499
29869056,Yersinia pseudotuberculosis YPIII,YPK_0086,forward,99670,101433
29869057,Yersinia pestis A1122,A1122_05790,forward,1240483,1241874
29869057,Yersinia pestis Angola,YpAngola_A4128,reverse,4415170,4416561
29869057,Yersinia pestis Antiqua,YPA_3832,reverse,4316456,4317847
29869057,Yersinia pestis CO92,YPO4006,reverse,4515982,4517373
29869057,Yersinia pestis D106004,YPD4_3524,reverse,4502883,4503536
29869057,Yersinia pestis D182038,YPD8_3530,reverse,4489035,4490426
29869057,Yersinia pestis KIM,y3823,forward,4251752,4253143
29869057,Yersinia pestis Nepal516,YPN_3654,reverse,4191472,4192863
29869057,Yersinia pestis Pestoides F,YPDSF_3371,reverse,3863383,3864774
29869057,Yersinia pestis Z176003,YPZ3_2162,forward,2783126,2784517
29869057,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4516,reverse,4395584,4396975
29869057,Yersinia pestis biovar Microtus str. 91001,YP_3368,reverse,3774768,3776159
29869057,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4077,reverse,4595913,4597304
29869057,Yersinia pseudotuberculosis IP 32953,YPTB3844,reverse,4591809,4593200
29869057,Yersinia pseudotuberculosis PB1/+,YPTS_4061,reverse,4538608,4539999
29869057,Yersinia pseudotuberculosis YPIII,YPK_0085,forward,98170,99561
29869058,Yersinia pestis A1122,A1122_05785,forward,1238646,1239977
29869058,Yersinia pestis Angola,YpAngola_A4130,reverse,4417067,4418428
29869058,Yersinia pestis Antiqua,YPA_3834,reverse,4319063,4320394
29869058,Yersinia pestis CO92,YPO4007,reverse,4517879,4519210
29869058,Yersinia pestis D106004,YPD4_3525,reverse,4504781,4506112
29869058,Yersinia pestis D182038,YPD8_3531,reverse,4490932,4492263
29869058,Yersinia pestis KIM,y3821,forward,4249915,4251246
29869058,Yersinia pestis Nepal516,YPN_3655,reverse,4193369,4194700
29869058,Yersinia pestis Pestoides F,YPDSF_3372,reverse,3865280,3866611
29869058,Yersinia pestis Z176003,YPZ3_2161,forward,2781289,2782620
29869058,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4519,reverse,4398191,4399522
29869058,Yersinia pestis biovar Microtus str. 91001,YP_3369,reverse,3776665,3777996
29869058,Yersinia pseudotuberculosis IP 31758,YpsIP31758_4078,reverse,4597810,4599141
29869058,Yersinia pseudotuberculosis IP 32953,YPTB3845,reverse,4593705,4595036
29869058,Yersinia pseudotuberculosis PB1/+,YPTS_4063,reverse,4540504,4541835
29869058,Yersinia pseudotuberculosis YPIII,YPK_0083,forward,96333,97664
29869089,Yersinia pestis A1122,A1122_05590,reverse,1192599,1193828
29869089,Yersinia pestis Angola,YpAngola_A3760,forward,3988387,3989547
29869089,Yersinia pestis Antiqua,YPA_3037,reverse,3380041,3381270
29869089,Yersinia pestis CO92,YPO4048,forward,4565931,4567160
29869089,Yersinia pestis D106004,YPD4_3562,forward,4552991,4554151
29869089,Yersinia pestis D182038,YPD8_3569,forward,4539226,4540386
29869089,Yersinia pestis KIM,y4067,forward,4512718,4513947
29869089,Yersinia pestis Nepal516,YPN_3695,forward,4241510,4242739
29869089,Yersinia pestis Pestoides F,YPDSF_0046,reverse,53927,55156
29869089,Yersinia pestis Z176003,YPZ3_3471,forward,4465859,4467019
29869089,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_4564,forward,4444274,4445503
